column_name,code_value,code_label,code_description,display_order,is_active,parent_code,state_transition
JIG_TYPE,A,ATE JIG,ATE JIG,1065,Y,,
JIG_TYPE,B,백업블럭,백업블럭,1066,Y,,
JIG_TYPE,C,지그펑션 ICT,지그펑션 ICT,1067,Y,,
JIG_TYPE,D,지그펑션 HIPOT,지그펑션 HIPOT,1068,Y,,
JIG_TYPE,E,지그펑션 BURNIN,지그펑션 BURNIN,1069,Y,,
JIG_TYPE,F,피더,피더,1070,Y,,
JIG_TYPE,G,지그펑션 CALIBRATION,지그펑션 CALIBRATION,1071,Y,,
JIG_TYPE,H,헤라,헤라,1072,Y,,
JIG_TYPE,J,FCT JIG,FCT JIG,1074,Y,,
JIG_TYPE,K,FT1 JIG,FT1 JIG,1075,Y,,
JIG_TYPE,L,STB TEST JIG,STB TEST JIG,1076,Y,,
JIG_TYPE,M,메탈마스크,메탈마스크,1077,Y,,
JIG_TYPE,N,CONTROL TEST JIG,CONTROL TEST JIG,1078,Y,,
JIG_TYPE,O,EEPROM JIG,EEPROM JIG,1079,Y,,
JIG_TYPE,P,팔레트지그,팔레트지그,1080,Y,,
JIG_TYPE,Q,오프라인 라우터,오프라인 라우터,1081,Y,,
JIG_TYPE,R,인라인 라우터,인라인 라우터,1082,Y,,
JIG_TYPE,S,스퀴즈,스퀴즈,1083,Y,,
JIG_TYPE,T,인라인 픽스쳐,인라인 픽스쳐,1084,Y,,
JIG_TYPE,U,오프라인 픽스쳐,오프라인 픽스쳐,1085,Y,,
JIG_TYPE,W,롬라이트,롬라이트,1087,Y,,
JIG_TYPE,X,IMAGE JIG,IMAGE JIG,1088,Y,,
JIG_TYPE,Y,SETTV  JIG,SETTV  JIG,1089,Y,,
JIG_TYPE,Z,매거진,매거진,1090,Y,,
JUDGMENT,F,FAIL,FAIL,1070,Y,,
JUDGMENT,G,GOOD,GOOD,1071,Y,,
JUDGMENT,P,PASS,PASS,1080,Y,,
JUDGMENT,W,WARNING,WARNING,1087,Y,,
KPI_GROUP,LOGISTIC,물류그룹,물류그룹,1076,Y,,
KPI_GROUP,MATERIAL,자재그룹,자재그룹,1077,Y,,
KPI_GROUP,PRODUCTION,생산그룹,생산그룹,1080,Y,,
KPI_GROUP,QUALITY,품질그룹,품질그룹,1081,Y,,
KEFICO,Kefico,,,1075,Y,,
LABEL_FORM_TYPE,B,BOX,BOX,1066,Y,,
LABEL_FORM_TYPE,C,SPECIAL,SPECIAL,1067,Y,,
LABEL_FORM_TYPE,E,OEM BOX,OEM BOX,1069,Y,,
LABEL_FORM_TYPE,G,PRODUCT,PRODUCT,1071,Y,,
LABEL_FORM_TYPE,J,SPECIAL 2,SPECIAL 2,1074,Y,,
LABEL_FORM_TYPE,K,SPECIAL 3,SPECIAL 3,1075,Y,,
LABEL_FORM_TYPE,L,SPECIAL 4,SPECIAL 4,1076,Y,,
LABEL_FORM_TYPE,P,PALLET,PALLET,1080,Y,,
LABEL_FORM_TYPE,R,RCEIPT SLIP,RCEIPT SLIP,1082,Y,,
LABEL_FORM_TYPE,S,"PID, SET","PID, SET",1083,Y,,
LABEL_FORM_TYPE,T,TRACE,TRACE,1084,Y,,
LABEL_STEP,BARCODE,바코드,바코드,1066,Y,,
LABEL_STEP,BOX_ABC_ARGO_PART_NO1,BOX_ABC_ARGO_PART_NO1,BOX_ABC_ARGO_PART_NO1,1066,Y,,
LABEL_STEP,BOX_ABC_ARGO_PART_NO2,BOX_ABC_ARGO_PART_NO2,BOX_ABC_ARGO_PART_NO2,1066,Y,,
LABEL_STEP,BOX_FONGKAI_PART_NO,BOX_FONGKAI_PART_NO,BOX_FONGKAI_PART_NO,1066,Y,,
LABEL_STEP,BOX_LENYU_PART_NO,BOX_LENYU_PART_NO,BOX_LENYU_PART_NO,1066,Y,,
LABEL_STEP,BOX_LOT_NO,BOX_LOT_NO,BOX_LOT_NO,1066,Y,,
LABEL_STEP,BOX_LOT_NO_POWER,BOX_LOT_NO_POWER,BOX_LOT_NO_POWER,1066,Y,,
LABEL_STEP,BOX_LOT_NO_WW_ISO,BOX_LOT_NO_WW_ISO,BOX_LOT_NO_WW_ISO,1066,Y,,
LABEL_STEP,BOX_SERIAL_NO,BOX_SERIAL_NO,BOX_SERIAL_NO,1066,Y,,
LABEL_STEP,COMPANY_CODE,회사코드,회사코드,1067,Y,,
LABEL_STEP,COUNTRY_CODE,국가코드,국가코드,1067,Y,,
LABEL_STEP,CUSTOMER_BARCODE,CUSTOMER BARCODE,CUSTOMER BARCODE,1067,Y,,
LABEL_STEP,CUSTOMER_MODEL_NAME,고객모델명,고객모델명,1067,Y,,
LABEL_STEP,CUSTOMER_NAME,고객명,고객명,1067,Y,,
LABEL_STEP,CUSTOMER_NAME_RUNNO,CUSTOMER NAME - RUNNO,CUSTOMER NAME - RUNNO,1067,Y,,
LABEL_STEP,CUSTOMER_PO_NO,CUSTOMER_PO_NO,CUSTOMER_PO_NO,1067,Y,,
LABEL_STEP,DD-MM-YY,DD-MM-YY,DD-MM-YY,1068,Y,,
LABEL_STEP,GROSS_WEIGHT,GROSS_WEIGHT,GROSS_WEIGHT,1071,Y,,
LABEL_STEP,HW_VERSION,HW_VERSION,HW_VERSION,1072,Y,,
LABEL_STEP,ITEM_CODE,폼목코드,폼목코드,1073,Y,,
LABEL_STEP,LG_YMD,LG YMD CODE,LG YMD CODE,1076,Y,,
LABEL_STEP,LINE_CODE,라인코드,라인코드,1076,Y,,
LABEL_STEP,LINE_NAME,라인이름,라인이름,1076,Y,,
LABEL_STEP,LOT_NO,LOT_NO,LOT_NO,1076,Y,,
LABEL_STEP,MFG_DATE,제조일자2자리,제조일자2자리,1077,Y,,
LABEL_STEP,MFG_MONTH,제조월2자리,제조월2자리,1077,Y,,
LABEL_STEP,MFG_MONTH_MM,제조월MM,제조월MM,1077,Y,,
LABEL_STEP,MFG_YEAR,제조년도2자리,제조년도2자리,1077,Y,,
LABEL_STEP,MFG_YEAR_LAST,제조년도1자리,제조년도1자리,1077,Y,,
LABEL_STEP,MODEL_DESC,모델상세,모델상세,1077,Y,,
LABEL_STEP,MODEL_NAME,모델명,모델명,1077,Y,,
LABEL_STEP,MODEL_SPEC,모델규격,모델규격,1077,Y,,
LABEL_STEP,MON,제조월이름2자리,제조월이름2자리,1077,Y,,
LABEL_STEP,MONTH,제조월이름,제조월이름,1077,Y,,
LABEL_STEP,OTP_MAIN_MICOM,OTP_MAIN_MICOM,OTP_MAIN_MICOM,1079,Y,,
LABEL_STEP,OTP_MAIN_MICOM_SW_RELEASE,OTP_MAIN_MICOM_SW_RELEASE,OTP_MAIN_MICOM_SW_RELEASE,1079,Y,,
LABEL_STEP,OTP_SUB_MICOM,OTP_SUB_MICOM,OTP_SUB_MICOM,1079,Y,,
LABEL_STEP,OTP_SUB_OTP,OTP_SUB_OTP,OTP_SUB_OTP,1079,Y,,
LABEL_STEP,OTP_TCON_DATA,OTP_TCON_DATA,OTP_TCON_DATA,1079,Y,,
LABEL_STEP,OTP_TCON_FW,OTP_TCON_FW,OTP_TCON_FW,1079,Y,,
LABEL_STEP,OTP_TCON_HW,OTP_TCON_HW,OTP_TCON_HW,1079,Y,,
LABEL_STEP,PACK_CHARGER,외관검사자,외관검사자,1080,Y,,
LABEL_STEP,PACK_DATE_YYYY.MM.DD,PACK_DATE_YYYY.MM.DD,PACK_DATE_YYYY.MM.DD,1080,Y,,
LABEL_STEP,PALLET_SERIAL_NO,PALLET_SERIAL_NO,PALLET_SERIAL_NO,1080,Y,,
LABEL_STEP,PART_NO,PARTNO,PARTNO,1080,Y,,
LABEL_STEP,PBA_CAD_TEST_ON_OFF,PBA CAD TEST ON / OFF,PBA CAD TEST ON / OFF,1080,Y,,
LABEL_STEP,PBA_SW_VERSION_MAIN,PBA SW VERSION MAIN,PBA SW VERSION MAIN,1080,Y,,
LABEL_STEP,PBA_SW_VERSION_SUB_MICOM,PBA SW VERSION SUB MICOM,PBA SW VERSION SUB MICOM,1080,Y,,
LABEL_STEP,PBA_SW_VERSION_SUB_OTP,PBA SW VERSION SUB OTP,PBA SW VERSION SUB OTP,1080,Y,,
LABEL_STEP,PRODUCT_BARCODE,PRODUCT_BARCODE (UPC..),PRODUCT_BARCODE (UPC..),1080,Y,,
LABEL_STEP,PRODUCT_CLASS,차종,차종,1080,Y,,
LABEL_STEP,PRODUCT_CLASS_NAME,차종명,차종명,1080,Y,,
LABEL_STEP,QC_PACK_CHARGER,출하검사자,출하검사자,1081,Y,,
LABEL_STEP,QTY,수량,수량,1081,Y,,
LABEL_STEP,QTY2,수량2자리,수량2자리,1081,Y,,
LABEL_STEP,QTY3,수량3자리,수량3자리,1081,Y,,
LABEL_STEP,QTY4,수량4자리,수량4자리,1081,Y,,
LABEL_STEP,QTY5,수량5자리,수량5자리,1081,Y,,
LABEL_STEP,QTY6,수량6자리,수량6자리,1081,Y,,
LABEL_STEP,REVISION,REVISION,REVISION,1082,Y,,
LABEL_STEP,REVISION_2BYTE,REVISION_2BYTE,REVISION_2BYTE,1082,Y,,
LABEL_STEP,SEQNO_BOX4,SEQNO_BOX4,SEQNO_BOX4,1083,Y,,
LABEL_STEP,SERIAL_NUMBER4,SERIAL_NUMBER4,SERIAL_NUMBER4,1083,Y,,
LABEL_STEP,SERIAL_NUMBER4_33,시리얼 4자리 (33진수),시리얼 4자리 (33진수),1083,Y,,
LABEL_STEP,SERIAL_NUMBER5,SERIAL_NUMBER5,SERIAL_NUMBER5,1083,Y,,
LABEL_STEP,SERIAL_NUMBER6,SERIAL_NUMBER6,SERIAL_NUMBER6,1083,Y,,
LABEL_STEP,SMD_FR_SHIFT,"SMD F/R, SHIFT","SMD F/R, SHIFT",1083,Y,,
LABEL_STEP,SMD_SUB_OTP,SMD SUB OTP,SMD SUB OTP,1083,Y,,
LABEL_STEP,SMD_TOP_BOT,TOP / BOT 구분,TOP / BOT 구분,1083,Y,,
LABEL_STEP,SOLUM_BARCODE,SOLUM BARCODE,SOLUM BARCODE,1083,Y,,
LABEL_STEP,SOLUM_MODEL_CODE,SOLUM MODEL CODE,SOLUM MODEL CODE,1083,Y,,
LABEL_STEP,SPACE,SPACE,SPACE,1083,Y,,
LABEL_STEP,SPARE_PART_NO,SPARE_PART_NO,SPARE_PART_NO,1083,Y,,
LABEL_STEP,SW_VERSION,SW_VERSION,SW_VERSION,1083,Y,,
LABEL_STEP,SYSTEM_NO,SYSTEM_NO,SYSTEM_NO,1083,Y,,
LABEL_STEP,YY/MM/DD,YY/MM/DD,YY/MM/DD,1089,Y,,
LABEL_STEP,YYMMDD,YYMMDD,YYMMDD,1089,Y,,
LABEL_STEP,YYWW,YYWW,YYWW,1089,Y,,
LABEL_STEP,YYWW_ISO,YYWW_ISO,YYWW_ISO,1089,Y,,
LABEL_STEP,YYWW_MON_SUN,YYWW_MON_SUN,YYWW_MON_SUN,1089,Y,,
LABEL_STEP,YYWW_SUN_SAT,YYWW_SUN_SAT,YYWW_SUN_SAT,1089,Y,,
LABEL_STEP,YYYY,YYYY,YYYY,1089,Y,,
LABEL_STEP,YYYY-MM-DD,YYYY-MM-DD,YYYY-MM-DD,1089,Y,,
LABEL_STEP,YYYY.MM.DD,YYYY.MM.DD,YYYY.MM.DD,1089,Y,,
LABEL_STEP,YYYYMMDD,YYYYMMDD,YYYYMMDD,1089,Y,,
LABEL_TYPE,B,벌크,벌크,1066,Y,,
LABEL_TYPE,N,정상,정상,1078,Y,,
LABEL_TYPE,R,리볼,리볼,1082,Y,,
LANGUAGE,C,C,C,1067,Y,,
LANGUAGE,E,E,E,1069,Y,,
LANGUAGE,K,K,K,1075,Y,,
LAST_FLAG,N,과거,과거,1078,Y,,
LAST_FLAG,Y,최종,최종,1089,Y,,
LG_IVI,LG IVI,,,1076,Y,,
LG_VC,LG VC,,,1076,Y,,
LG,LG이노텍,,,1076,Y,,
LINE_CODE,01,A,A,1,Y,,
LINE_CODE,02,B,B,2,Y,,
LINE_CODE,03,C,C,3,Y,,
LINE_CODE,04,D,D,4,Y,,
LINE_CODE,05,E,E,5,Y,,
LINE_CODE,06,F,F,6,Y,,
LINE_CODE,07,G,G,7,Y,,
LINE_CODE,08,H,H,8,Y,,
LINE_CODE,09,I,I,9,Y,,
LINE_CODE,10,J,J,10,Y,,
LINE_CODE,11,K,K,11,Y,,
LINE_CODE,12,L,L,12,Y,,
LINE_CODE,13,M,M,13,Y,,
LINE_CODE,14,N,N,14,Y,,
LINE_CODE,15,O,O,15,Y,,
LINE_DIVISION,C,COMMON,COMMON,1067,Y,,
LINE_DIVISION,D,ASSY,ASSY,1068,Y,,
LINE_DIVISION,E,PRODUCT,PRODUCT,1069,Y,,
LINE_DIVISION,I,INSPECT,INSPECT,1073,Y,,
LINE_PRODUCT_DIVISION,AI,AI,AI,1065,Y,,
LINE_PRODUCT_DIVISION,AVI,AVI,AVI,1065,Y,,
LINE_PRODUCT_DIVISION,COMMON,COMMON,COMMON,1067,Y,,
LINE_PRODUCT_DIVISION,HYBRID,HYBRID,HYBRID,1072,Y,,
LINE_PRODUCT_DIVISION,INSPECT,INSPECT,INSPECT,1073,Y,,
LINE_PRODUCT_DIVISION,MI,MI,MI,1077,Y,,
LINE_PRODUCT_DIVISION,PBA,PBA,PBA,1080,Y,,
LINE_PRODUCT_DIVISION,REPAIR,REPAIR,REPAIR,1082,Y,,
LINE_PRODUCT_DIVISION,SMD,SMD,SMD,1083,Y,,
LINE_PRODUCT_DIVISION,SPMS,SPMS,SPMS,1083,Y,,
LINE_STATUS,N,정상,정상,1078,Y,,Y
LINE_STATUS,S,정지,정지,1083,Y,,
LINE_STATUS_CODE,N,정상운영중,정상운영중,1078,Y,,Y
LINE_STATUS_CODE,STOP001,Loader NG,Loader NG,1083,Y,,
LINE_STATUS_CODE,STOP002,Conveyor NG,Conveyor NG,1083,Y,,
LINE_STATUS_CODE,STOP003,Printer NG,Printer NG,1083,Y,,
LINE_STATUS_CODE,STOP004,SPI NG,SPI NG,1083,Y,,
LINE_STATUS_CODE,STOP005,Mounter NG,Mounter NG,1083,Y,,
LINE_STATUS_CODE,STOP006,Reflow NG,Reflow NG,1083,Y,,
LINE_STATUS_CODE,STOP007,AOI NG,AOI NG,1083,Y,,
LINE_STATUS_CODE,STOP008,Model Change,Model Change,1083,Y,,
LINE_STATUS_CODE,STOP009,Line PM,Line PM,1083,Y,,
LINE_STATUS_CODE,STOP010,Hết liệu,Hết liệu,1083,Y,,
LINE_STATUS_CODE,STOP011,Chờ PCB,Chờ PCB,1083,Y,,
LINE_STATUS_CODE,STOP012,메거진부족,메거진부족,1083,Y,,
LINE_STATUS_CODE,STOP013,,,1083,Y,,
LINE_STATUS_CODE,STOP014,3D5S,3D5S,1083,Y,,
LINE_STATUS_CODE,STOP015,Setup Line,Setup Line,1083,Y,,
LINE_STATUS_CODE,STOP016,SPI Debugging,SPI Debugging,1083,Y,,
LINE_STATUS_CODE,STOP017,AOI Debugging,AOI Debugging,1083,Y,,
LINE_STATUS_CODE,STOP018,Sample / MVT Setup,Sample / MVT Setup,1083,Y,,
LINE_STATUS_CODE,STOP019,No Plan,No Plan,1083,Y,,
LINE_SUB_PRODUCT_DIVISION,A,A,A,1065,Y,,
LINE_SUB_PRODUCT_DIVISION,B,B,B,1066,Y,,
LINE_SUB_PRODUCT_DIVISION,C,C,C,1067,Y,,
LINE_TYPE,A,외부부품,외부부품,1065,Y,,
LINE_TYPE,D,도입(면세),도입(면세),1068,Y,,
LINE_TYPE,F,무상구매,무상구매,1070,Y,,
LINE_TYPE,G,국내구매,국내구매,1071,Y,,
LINE_TYPE,L,도입로칼,도입로칼,1076,Y,,
LINE_TYPE,M,무상사급,무상사급,1077,Y,,
LINE_TYPE,N,내부거래,내부거래,1078,Y,,
LINE_TYPE,O,OEM,OEM,1079,Y,,
LINE_TYPE,P,도입(과세),도입(과세),1080,Y,,
LINE_TYPE,T,자작,자작,1084,Y,,
LINE_TYPE,Y,유상사급,유상사급,1089,Y,,
LINK_TYPE,C,현금,현금,1067,Y,,
LINK_TYPE,D,예금,예금,1068,Y,,
LINK_TYPE,P,매입,매입,1080,Y,,
LINK_TYPE,PS,매입/매출,매입/매출,1080,Y,,
LINK_TYPE,S,매출,매출,1083,Y,,
LOCAL_CURRENCY,VND,VND,VND,1086,Y,,
LOCATION_ADDRESS,A,SMD A,SMD A,1065,Y,,
LOCATION_ADDRESS,B,SMD B,SMD B,1066,Y,,
LOCATION_ADDRESS,C,SMD C,SMD C,1067,Y,,
LOCATION_CODE,M01,양품,양품,1077,Y,,
LOCATION_CODE,M02,불량품,불량품,1077,Y,,
LOCATION_CODE,M03,폐기품,폐기품,1077,Y,,
LOCATION_CODE,M04,리볼대기,리볼대기,1077,Y,,
LOCATION_CODE,M05,벌크,벌크,1077,Y,,
LOCATION_CODE,M06,리볼양품,리볼양품,1077,Y,,
LOCATION_CODE,M07,홀딩,홀딩,1077,Y,,
LOCATION_CODE,M99,기타,기타,1077,Y,,
LONGTERM_DELIVERY_YN,N,NO,NO,1078,Y,,
LONGTERM_DELIVERY_YN,Y,YES,YES,1089,Y,,
LOT_COMPLETE_YN,N,대기,대기,1078,Y,,
LOT_COMPLETE_YN,P,처리중,처리중,1080,Y,,
LOT_COMPLETE_YN,Y,완료,완료,1089,Y,,
LQC_BAD_REASON_CODE,1,1,1,1,Y,,
LQC_BAD_REASON_CODE,2,2,2,2,Y,,
LQC_INSPECT_HANDLING,*,*,*,1042,Y,,
LQC_INSPECT_HANDLING,A,대기,대기,1065,Y,,
LQC_INSPECT_HANDLING,D,폐기,폐기,1068,Y,,
LQC_INSPECT_HANDLING,R,반품,반품,1082,Y,,
LQC_INSPECT_HANDLING,S,보관,보관,1083,Y,,
LQC_INSPECT_HANDLING,U,재사용,재사용,1085,Y,,
LQC_INSPECT_HANDLING,W,재작업,재작업,1087,Y,,
LQC_INSPECT_RESULT,P,합격,합격,1080,Y,,
LQC_INSPECT_RESULT,R,불합격,불합격,1082,Y,,
LQC_INSPECT_RESULT,U,REUSE,REUSE,1085,Y,,
LQC_INSPECT_RESULT,W,대기,대기,1087,Y,,
MACHINE_CARE_TYPE,T,TEST,TEST,1084,Y,,
MACHINE_CARE_YN,N,NO,NO,1078,Y,,
MACHINE_CARE_YN,Y,보전,보전,1089,Y,,
MACHINE_REPAIR_YN,N,NO,NO,1078,Y,,
MACHINE_REPAIR_YN,Y,수리,수리,1089,Y,,
MACHINE_STATUS,*,*,*,1042,Y,,
MACHINE_STATUS,G,고장,고장,1071,Y,,
MACHINE_STATUS,N,정상,정상,1078,Y,,Y
MACHINE_STATUS,S,정지,정지,1083,Y,,
MACHINE_STATUS_CODE,LOSS001,설비고장,설비고장,1076,Y,,
MACHINE_STATUS_CODE,LOSS002,불량품발생,불량품발생,1076,Y,,
MACHINE_STATUS_CODE,LOSS003,청소,청소,1076,Y,,
MACHINE_STATUS_CODE,LOSS004,정상정지,정상정지,1076,Y,,
MACHINE_STATUS_CODE,LOSS005,건조시간,건조시간,1076,Y,,
MACHINE_STATUS_CODE,LOSS006,원자재교체,원자재교체,1076,Y,,
MACHINE_STATUS_CODE,LOSS007,자재부족,자재부족,1076,Y,,
MACHINE_STATUS_CODE,LOSS008,모델교체,모델교체,1076,Y,,
MACHINE_STATUS_CODE,LOSS009,일시정지,일시정지,1076,Y,,
MACHINE_STATUS_CODE,LOSS010,포장용기부족,포장용기부족,1076,Y,,
MACHINE_STATUS_CODE,LOSS011,수리,수리,1076,Y,,
MACHINE_STATUS_CODE,LOSS012,정지,정지,1076,Y,,
MACHINE_STATUS_CODE,LOSS013,조정,조정,1076,Y,,
MACHINE_STATUS_CODE,LOSS014,공급부족,공급부족,1076,Y,,
MACHINE_STATUS_CODE,LOSS015,계획정지,계획정지,1076,Y,,
MACHINE_STATUS_CODE,LOSS016,휴식시간,휴식시간,1076,Y,,
MACHINE_STATUS_CODE,N,정상,정상,1078,Y,,Y
MACHINE_TYPE,AGV,AGV,AGV,1065,Y,,
MACHINE_TYPE,AOI,AOI,AOI,1065,Y,,
MACHINE_TYPE,ATE,ATE,ATE,1065,Y,,
MACHINE_TYPE,AVI,AVI,AVI,1065,Y,,
MACHINE_TYPE,AXIAL,AXIAL,AXIAL,1065,Y,,
MACHINE_TYPE,BAKING,베이킹오븐,베이킹오븐,1066,Y,,
MACHINE_TYPE,BURN IN,BURN IN,BURN IN,1066,Y,,
MACHINE_TYPE,CAP FORMMI,CAP FORMMI,CAP FORMMI,1067,Y,,
MACHINE_TYPE,CHAIN CONV,CHAIN CONV,CHAIN CONV,1067,Y,,
MACHINE_TYPE,CLEANER,CLEANER,CLEANER,1067,Y,,
MACHINE_TYPE,COATING,코팅,코팅,1067,Y,,
MACHINE_TYPE,COMCOATING,컴퍼멀코팅,컴퍼멀코팅,1067,Y,,
MACHINE_TYPE,CONDITION,CONDITION,CONDITION,1067,Y,,
MACHINE_TYPE,CONVEYOR,CONVEYOR,CONVEYOR,1067,Y,,
MACHINE_TYPE,DEHUMIDIFY,제습함,제습함,1068,Y,,
MACHINE_TYPE,ETC,ETC,ETC,1069,Y,,
MACHINE_TYPE,EYELET,EYELET,EYELET,1069,Y,,
MACHINE_TYPE,FUNCTION,평션,평션,1070,Y,,
MACHINE_TYPE,HIPOT,HIPOT,HIPOT,1072,Y,,
MACHINE_TYPE,ICT,ICT,ICT,1073,Y,,
MACHINE_TYPE,INSPECTION,INSPECTION,INSPECTION,1073,Y,,
MACHINE_TYPE,JVK,JVK,JVK,1074,Y,,
MACHINE_TYPE,LOADER,LOADER,LOADER,1076,Y,,
MACHINE_TYPE,MARKING,마킹기,마킹기,1077,Y,,
MACHINE_TYPE,MOTOR UPEN,MOTOR UPEN,MOTOR UPEN,1077,Y,,
MACHINE_TYPE,MOUNTER,MOUNTER,MOUNTER,1077,Y,,
MACHINE_TYPE,N2,N2,N2,1078,Y,,
MACHINE_TYPE,NGBUFFER,NGBUFFER,NGBUFFER,1078,Y,,
MACHINE_TYPE,NSNP,NSNP,NSNP,1078,Y,,
MACHINE_TYPE,POTTING,POTTING,POTTING,1080,Y,,
MACHINE_TYPE,PRINTER,PRINTER,PRINTER,1080,Y,,
MACHINE_TYPE,RACK,RACK,RACK,1082,Y,,
MACHINE_TYPE,RACK CONVE,RACK CONVE,RACK CONVE,1082,Y,,
MACHINE_TYPE,RADIAL,RADIAL,RADIAL,1082,Y,,
MACHINE_TYPE,REFLOW,REFLOW,REFLOW,1082,Y,,
MACHINE_TYPE,ROMWRITER,롬라우터,롬라우터,1082,Y,,
MACHINE_TYPE,ROUTER,라우터,라우터,1082,Y,,
MACHINE_TYPE,SELECTIVE,SELECTIVE,SELECTIVE,1083,Y,,
MACHINE_TYPE,SP,SP,SP,1083,Y,,
MACHINE_TYPE,SPI,SPI,SPI,1083,Y,,
MACHINE_TYPE,SP_TEMP,SP온도계,SP온도계,1083,Y,,
MACHINE_TYPE,TEMP,온도계,온도계,1084,Y,,
MACHINE_TYPE,TRAY,TRAY,TRAY,1084,Y,,
MACHINE_TYPE,UNLOADER,UNLOADER,UNLOADER,1085,Y,,
MACHINE_TYPE,VACUUM,진공포장,진공포장,1086,Y,,
MACHINE_TYPE,WAVE,WAVE,WAVE,1087,Y,,
MAGAZINE_LABEL_TYPE,B,불량품,불량품,1066,Y,,
MAGAZINE_LABEL_TYPE,D,폐기품,폐기품,1068,Y,,
MAGAZINE_LABEL_TYPE,P,양산품,양산품,1080,Y,,
MAGAZINE_LABEL_TYPE,R,REPAIR,REPAIR,1082,Y,,
MAGAZINE_LABEL_TYPE,S,샘플,샘플,1083,Y,,
MAGAZINE_STATUS,C,완료,완료,1067,Y,,
MAGAZINE_STATUS,N,신규생성,신규생성,1078,Y,,Y
MAGAZINE_STATUS,R,구성중,구성중,1082,Y,,A
MAIN_ROUTING_YN,N,아니오,아니오,1078,Y,,
MAIN_ROUTING_YN,Y,예,예,1089,Y,,
MAIN_VENDOR_YN,N,NO,NO,1078,Y,,
MAIN_VENDOR_YN,Y,YES,YES,1089,Y,,
MARKING_CONDITION,N,N,N,1078,Y,,
MARKING_CONDITION,T,LED TV,LED TV,1084,Y,,
MARKING_CONDITION,Y,Y,Y,1089,Y,,
MARKING_YN,N,N,N,1078,Y,,
MARKING_YN,Y,Y,Y,1089,Y,,
MATERIAL,PLASTIC,플라스틱,플라스틱,1080,Y,,
MATERIAL,TC,철판,철판,1084,Y,,
MATERIAL,WOOD,목재,목재,1087,Y,,
MATERIAL_COST_ELEMENT,A,평균가,평균가,1065,Y,,
MATERIAL_COST_ELEMENT,M,최소가,최소가,1077,Y,,
MATERIAL_COST_ELEMENT,X,최대가,최대가,1088,Y,,
MATERIAL_LOCATION_CODE,M01,원재료양품,원재료양품,1077,Y,,
MATERIAL_LOCATION_CODE,M02,불량,불량,1077,Y,,
MATERIAL_LOCATION_CODE,M03,폐기품,폐기품,1077,Y,,
MATERIAL_LOCATION_CODE,M04,대기,대기,1077,Y,,
MATERIAL_LOCATION_CODE,M05,벌크,벌크,1077,Y,,
MATERIAL_LOCATION_CODE,M07,홀딩,홀딩,1077,Y,,
MATERIAL_LOCATION_CODE,M99,기타,기타,1077,Y,,
METALMASK_SPEC,0.40,최소값,최소값,1048,Y,,
METALMASK_SPEC,0.80,최대값,최대값,1048,Y,,
MODEL_1LEVEL,E,양산적용,양산적용,1069,Y,,
MODEL_1LEVEL,X,시작개발,시작개발,1088,Y,,
MODEL_2LEVEL,00,구분없음,구분없음,0,Y,,
MODEL_2LEVEL,01,APM,APM,1,Y,,
MODEL_2LEVEL,02,ISG,ISG,2,Y,,
MODEL_2LEVEL,03,CVL,CVL,3,Y,,
MODEL_2LEVEL,04,MOC,MOC,4,Y,,
MODEL_2LEVEL,05,EOP,EOP,5,Y,,
MODEL_2LEVEL,06,PTM,PTM,6,Y,,
MODEL_2LEVEL,07,EPB,EPB,7,Y,,
MODEL_2LEVEL,08,SPM,SPM,8,Y,,
MODEL_2LEVEL,09,SSM,SSM,9,Y,,
MODEL_2LEVEL,10,SRM,SRM,10,Y,,
MODEL_2LEVEL,11,SHM,SHM,11,Y,,
MODEL_2LEVEL,12,,,12,Y,,
MODEL_2LEVEL,13,TLM,TLM,13,Y,,
MODEL_2LEVEL,14,TTM,TTM,14,Y,,
MODEL_2LEVEL,15,EGR,EGR,15,Y,,
MODEL_2LEVEL,16,DOOR,DOOR,16,Y,,
MODEL_2LEVEL,17,SENSING BOX,SENSING BOX,17,Y,,
MODEL_2LEVEL,18,LED SOCKET,LED SOCKET,18,Y,,
MODEL_2LEVEL,19,BLUETOOTH MODULE,BLUETOOTH MODULE,19,Y,,
MODEL_2LEVEL,20,SENSOR,SENSOR,20,Y,,
MODEL_2LEVEL,21,SWITCH,SWITCH,21,Y,,
MODEL_2LEVEL,22,LED LAMP,LED LAMP,22,Y,,
MODEL_2LEVEL,23,HEATHER CONTROL,HEATHER CONTROL,23,Y,,
MODEL_2LEVEL,24,MIRROR CONTROLLER,MIRROR CONTROLLER,24,Y,,
MODEL_2LEVEL,25,STM,STM,25,Y,,
MODEL_2LEVEL,26,LED MODULE,LED MODULE,26,Y,,
MODEL_2LEVEL,27,ATC32,ATC32,27,Y,,
MODEL_2LEVEL,28,ECM32,ECM32,28,Y,,
MODEL_2LEVEL,29,ETT28,ETT28,29,Y,,
MODEL_2LEVEL,30,ETT32,ETT32,30,Y,,
MODEL_3LEVEL,0,조립품 (PCB 無),조립품 (PCB 無),0,Y,,
MODEL_3LEVEL,1,PCB+부품실장,PCB+부품실장,1,Y,,
MODEL_3LEVEL,2,PCB ASM+조립,PCB ASM+조립,2,Y,,
MODEL_4LEVEL,0,센서 해당 없음,센서 해당 없음,0,Y,,
