table_name,column_name,korean_name,description,data_type,data_length,nullable,is_pk,column_comment,table_comment,code_values
TEST_DATA_RAW6,C2,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C3,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C4,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C5,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C6,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C7,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C8,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C9,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C10,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C11,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C12,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C13,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C14,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C15,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C16,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C17,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C18,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C19,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C20,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C21,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C22,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C23,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C24,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C25,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C26,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C27,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C28,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C29,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C30,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C31,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C32,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C33,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C34,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C35,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C36,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C37,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C38,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C39,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C40,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C41,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C42,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C43,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C44,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C45,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C46,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C47,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C48,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C49,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C50,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C51,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C52,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C53,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C54,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C55,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C56,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C57,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C58,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C59,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C60,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C61,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C62,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C63,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C64,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C65,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C66,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C67,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C68,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C69,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C70,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C71,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C72,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C73,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C74,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C75,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C76,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C77,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C78,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C79,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C80,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C81,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C82,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C83,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C84,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C85,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C86,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C87,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C88,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C89,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C90,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C91,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C92,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C93,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C94,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C95,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C96,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C97,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C98,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C99,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,C100,,,VARCHAR2(4000),4000,Y,N,,,
TEST_DATA_RAW6,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,,,
TEST_DATA_RAW6,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,,,
TEST_DATA_RAW6,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,,,
TEST_DATA_RAW6,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,,,
TEST_DATA_RAW6,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,Y,N,,,
TEST_DATA_RAW6,FILE_NAME,파일명,파일명,VARCHAR2(500),500,Y,N,,,
TEST_DATA_RAW6,ARRAY_NO,,,VARCHAR2(1),1,Y,N,,,
TEST_DATA_RAW6,RUN_NO,런번호,런번호,VARCHAR2(50),50,Y,N,,,
TEST_DATA_RAW6,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
TEST_DATA_RAW6,MACHINE_CODE,설비코드,설비코드 (코드 값),VARCHAR2(30),30,Y,N,,,
TEST_DATA_RAW6,FILE_PATH,,,VARCHAR2(500),500,Y,N,,,
TEST_DATA_RAW6,UPLOADED_PATH,,,VARCHAR2(500),500,Y,N,,,
TEST_DATA_SHS,C1,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C2,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C3,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C4,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C5,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C6,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C7,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C8,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C9,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C10,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C11,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C12,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C13,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C14,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C15,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C16,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C17,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C18,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C19,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C20,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C21,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C22,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C23,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C24,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C25,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C26,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C27,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C28,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C29,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C30,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C31,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C32,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C33,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C34,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C35,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C36,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C37,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C38,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C39,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C40,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C41,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C42,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C43,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C44,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C45,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C46,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C47,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C48,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C49,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C50,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C51,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C52,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C53,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C54,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C55,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C56,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C57,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C58,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C59,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C60,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C61,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C62,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C63,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C64,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C65,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C66,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C67,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C68,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C69,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C70,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C71,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C72,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C73,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C74,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C75,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C76,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C77,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C78,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C79,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C80,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C81,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C82,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C83,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C84,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C85,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C86,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C87,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C88,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C89,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C90,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C91,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C92,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C93,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C94,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C95,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C96,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C97,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C98,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C99,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS,C100,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C1,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C2,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C3,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C4,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C5,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C6,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C7,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C8,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C9,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C10,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C11,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C12,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C13,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C14,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C15,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C16,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C17,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C18,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C19,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C20,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C21,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C22,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C23,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C24,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C25,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C26,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C27,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C28,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C29,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C30,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C31,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C32,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C33,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C34,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C35,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C36,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C37,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C38,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C39,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C40,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C41,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C42,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C43,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C44,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C45,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C46,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C47,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C48,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C49,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C50,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C51,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C52,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C53,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C54,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C55,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C56,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C57,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C58,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C59,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C60,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C61,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C62,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C63,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C64,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C65,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C66,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C67,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C68,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C69,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C70,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C71,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C72,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C73,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C74,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C75,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C76,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C77,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C78,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C79,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C80,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C81,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C82,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C83,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C84,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C85,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C86,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C87,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C88,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C89,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C90,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C91,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C92,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C93,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C94,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C95,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C96,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C97,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C98,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C99,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS2,C100,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C1,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C2,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C3,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C4,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C5,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C6,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C7,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C8,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C9,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C10,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C11,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C12,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C13,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C14,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C15,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C16,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C17,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C18,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C19,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C20,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C21,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C22,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C23,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C24,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C25,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C26,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C27,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C28,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C29,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C30,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C31,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C32,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C33,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C34,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C35,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C36,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C37,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C38,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C39,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C40,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C41,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C42,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C43,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C44,,,VARCHAR2(200),200,Y,N,,,
TEST_DATA_SHS3,C45,,,VARCHAR2(200),200,Y,N,,,
