column_name,korean_name,description,business_rule,sample_values,unit,is_code_column,aggregation_functions,is_sensitive
ESTIMATE,견적서,견적서,,,,N,,N
ESTIMATE_CHARGE,담당자,담당자,,,,N,,N
ESTIMATE_CONFIRM_MASTER,견적서승인관리,견적서승인관리,,,,N,,N
ESTIMATE_CUSTOMER,고객,고객,,,,N,,N
ESTIMATE_DATE,견적일자,견적일자 (날짜),,,,N,"MIN,MAX",N
ESTIMATE_FOOTER_TEXT,견적서꼬리말,견적서꼬리말,,,,N,,N
ESTIMATE_HEADER_TEXT,견적서머리글,견적서머리글,,,,N,,N
ESTIMATE_MANAGE,견적서관리,견적서관리,,,,N,,N
ESTIMATE_NO,견적서번호,견적서번호,,,,N,,N
ESTIMATE_PAYMENT_CONDITION,지불조건,지불조건,,,,N,,N
ESTIMATE_SEARCH,견적서찾기,견적서찾기,,,,N,,N
ESTIMATE_SHEET,견적서,견적서,,,,N,,N
ESTIMATE_SUB_GROUP,견적서소계그룹,견적서소계그룹,,,,N,,N
ESTOP,Estop,Estop,,,,N,,N
ESTOPCOUNT,Estopcount,Estopcount,,,,N,"SUM,AVG",N
ETC,기타,기타,,,,N,,N
ETC_TEMPERATURE,기타온도,기타온도,,,,N,,N
ETT28,ETT28,ETT28,,,,N,,N
EUR,EUR,EUR,,,,N,,N
EVENT_SEQ,Event Seq,Event Seq,,,,N,,N
EX,Ex,Ex,,,,N,,N
EXAMINE,확인,확인,,,,N,,N
EXCEED_MAX_QTY,최대수량을초과했습니다,최대수량을초과했습니다 (수량),,,EA,N,"SUM,AVG",N
EXCEL,엑셀,엑셀,,,,N,,N
EXCEL_BOM,Excel BOM,Excel BOM,,,,N,,N
EXCEL_CHECK_INVENTORY_QTY,엑셀수량,엑셀수량 (수량),,,EA,N,"SUM,AVG",N
EXCEL_COLUMN_NAME,엑셀컬럼명,엑셀컬럼명,,,,N,,N
EXCEL_DATA,엑셀데이터,엑셀데이터,,,,N,,N
EXCEL_IMPORT,엑셀붙어넣기,엑셀붙어넣기,,,,N,,N
EXCEL_ITEM_RECEIPT,엑셀품목입고,엑셀품목입고,,,,N,,N
EXCEL_LOAD,엑셀올리기,엑셀올리기,,,,N,,N
EXCEL_LOADER,엑셀로드,엑셀로드,,,,N,,N
EXCEL_LOAD_LG,LG BOM 업로드,LG BOM 업로드,,,,N,,N
EXCEL_MATERIAL_RECEIPT,엑셀자재입고,엑셀자재입고,,,,N,,N
EXCEL_PASTE,엑셀붙여넣기,엑셀붙여넣기,,,,N,,N
EXCEL_PRODUCT_RECEIPT,엑셀제품입고,엑셀제품입고,,,,N,,N
EXCEL_RECEIPT_QTY,엑셀입고수량,엑셀입고수량 (수량),,,EA,N,"SUM,AVG",N
EXCEL_SHEET_NAME,엑셀시트명,엑셀시트명,,,,N,,N
EXCEL_SHIPPING,엑실출하,엑실출하,,,,N,,N
EXCEL_UPLOAD,엑셀올리기,엑셀올리기,,,,N,,N
EXCHANGE,변경,변경,,,,N,,N
EXCHANGE_AMT,당월실적(원화),당월실적(원화) (금액),,,KRW,N,"SUM,AVG",N
EXCHANGE_CURRENCY,변경통화코드,변경통화코드 (코드 값),,,,Y,,N
EXCHANGE_DATE,환율적용일자,환율적용일자 (날짜),,,,N,"MIN,MAX",N
EXCHANGE_RATE,환율,환율,,,%,N,AVG,N
EXCHANGE_RATE_CHANGE,환율변경계,환율변경계,,,%,N,AVG,N
EXCHANGE_RATE_LIST,환율리스트,환율리스트,,,%,N,AVG,N
EXCHANGE_RATE_MASTER,환율관리,환율관리,,,%,N,AVG,N
EXCHK,Exchk,Exchk,,,,N,,N
EXC_RATE,환율,환율,,,%,N,AVG,N
EXECUTE_CONDITION,실행조건,실행조건,,,,N,,N
EXECUTE_SQL,EXECUTE SQL,EXECUTE SQL,,,,N,,N
EXECUTION_AMT,집행금액,집행금액 (금액),,,KRW,N,"SUM,AVG",N
EXECUTION_AMT_SUM,실적누계,실적누계 (금액),,,KRW,N,"SUM,AVG",N
EXECUTION_OBJECT_NAME,실행모듈명,실행모듈명,,,,N,,N
EXE_RATE,환율,환율,,,%,N,AVG,N
EXIT,나가기,나가기,,,,N,,N
EXIT_ALT_F4,나가기	Alt+F4,나가기	Alt+F4,,,,N,,N
EXPAND_ALL,전체확장,전체확장,,,,N,,N
EXPENSE_CODE,도입비용코드,도입비용코드 (코드 값),,,,Y,,N
EXPENSE_COST_AMT,비용배부금액,비용배부금액 (금액),,,KRW,N,"SUM,AVG",N
EXPENSE_COST_DISTRIBUTE,도입비용분할,도입비용분할,,,,N,,N
EXPENSE_COST_DISTRIBUTE_RULE_LIST,원가비용분할규칙목록,원가비용분할규칙목록,,,,N,,N
EXPENSE_COST_DISTRIBUTE_RULE_MASTER,도입비용배부기준관리,도입비용배부기준관리,,,,N,,N
EXPENSE_COST_HISTORY,도입비용배부이력,도입비용배부이력,,,,N,,N
EXPENSE_COST_LIST,도입비용배부리스트,도입비용배부리스트,,,,N,,N
EXPENSE_RATE,비용율,비용율,,,%,N,AVG,N
EXPIRE,완료,완료,,,,N,,N
EXPIRED,완료됨,완료됨,,,,N,,N
EXPIRE_DATE,완료일자,완료일자 (날짜),,,,N,"MIN,MAX",N
EXPLANATION,설명,설명,,,,N,,N
EXPLOSION,전개실행,전개실행,,,,N,,N
EXPLOSION_YN,전개구분,전개구분,,,,Y,,N
EXPORT,받아내기,받아내기,,,,N,,N
EXPORT_DECLARATION_DOCUMENT_MASTER,수출신고서관리,수출신고서관리,,,%,N,AVG,N
EXPORT_DOCUMENTS,문서불러오기,문서불러오기,,,,N,,N
EXPORT_EDI_DOCUMENTS,수출 EDI 문서,수출 EDI 문서,,,,N,,N
EXPORT_END_DATE,수출기한,수출기한 (날짜),,,,N,"MIN,MAX",N
EXPORT_IMPORT_CHANGE_DETAIL,"등기도입수출재료, 제품설비변경명세현황","등기도입수출재료, 제품설비변경명세현황",,,,N,,N
EXPORT_ITEM,수출제품,수출제품,,,,N,,N
EXPRESSION,조건,조건,,,,N,,N
EXTERNAL,외부,외부,,,,N,,N
EXTRACT,데이타추출,데이타추출,,,,N,,N
EXTRACT_MENU,메뉴내용가져오기,메뉴내용가져오기,,,,N,,N
EXTRACT_WINDOW,윈도우텍스트가져오기,윈도우텍스트가져오기,,,,N,,N
EXTRACT_WINDOW_F11,윈도우텍스트가져오기	F11,윈도우텍스트가져오기	F11,,,,N,,N
EXTRACT_WINDOW_F9,윈도우텍스트가져오기	F9,윈도우텍스트가져오기	F9,,,,N,,N
EXTRA_INFORMATION,기타정보,기타정보,,,,N,,N
EXTRA_ISSUE_AMT,기타출고금액,기타출고금액 (금액),,,KRW,N,"SUM,AVG",N
EXTRA_RECEIPT,기타입고,기타입고,,,,N,,N
EXTRA_RECEIPT_AMT,기타입고금액 :,기타입고금액 : (금액),,,KRW,N,"SUM,AVG",N
EXTREME_QR_LABEL_PRINT_NO_RESULT,EXTREME QR label print ( No Result ),EXTREME QR label print ( No Result ),,,,N,,N
E_MAIL,이메일,이메일,,,,N,,N
FA,Fa,Fa,,,,N,,N
FAIL,실패,실패,,,,N,,N
FAIL_QTY,불합격수량,불합격수량 (수량),,,EA,N,"SUM,AVG",N
FAIL_RATE,불합격율,불합격율,,,%,N,AVG,N
FAN_TEST_RESULT_QUERY,FAN TEST 결과조회,FAN TEST 결과조회,,,,N,,N
FAOI,FAOI,FAOI,,,,N,,N
FAQ,통보,통보,,,,N,,N
FAVORITES,즐겨찾기,즐겨찾기,,,,N,,N
FAVORITES_MENU,즐겨찾기,즐겨찾기,,,,N,,N
FAX,팩스번호,팩스번호,,,,N,,N
FAX_NO,팩스번호:,팩스번호,,,,N,,N
FB,Fb,Fb,,,,N,,N
FBACK_INVENTORY_QTY,피드백재고수량,피드백재고수량 (수량),,,EA,N,"SUM,AVG",N
FC,Fc,Fc,,,,N,,N
FCT_RESULT_QUERY,FCT 검사결과조회,FCT 검사결과조회,,,,N,,N
FD,Fd,Fd,,,,N,,N
FDR,Fdr,Fdr,,,,N,,N
FE,Fe,Fe,,,,N,,N
FEB,2월,2월,,,,N,,N
FEEDBACK,피드백,피드백,,,,N,,N
FEEDBACK_ACTION_MANAGE,피드백검사결과처리관리,피드백검사결과처리관리,,,,N,,N
FEEDBACK_ACTUAL_RESULT_OTHER_SHIPPING_MASTER,피드백제품기타판매,피드백제품기타판매,,,,N,,N
FEEDBACK_ACTUAL_RESULT_RECEIPT,피드백제품입고,피드백제품입고,,,,N,,N
FEEDBACK_ACTUAL_RESULT_RECEIPT_CANCEL,피드백제품입고취소,피드백제품입고취소,,,,N,,N
FEEDBACK_ACTUAL_RESULT_RECEIPT_MASTER,피드백제품입고관리,피드백제품입고관리,,,,N,,N
FEEDBACK_ACTUAL_RESULT_SHIPPING,피드백제품출하,피드백제품출하,,,,N,,N
FEEDBACK_ACTUAL_RESULT_SHIPPING_CANCEL,피드백제품출하취소,피드백제품출하취소,,,,N,,N
FEEDBACK_ACTUAL_RESULT_SHIPPING_MASTER,피드백제품출하,피드백제품출하,,,,N,,N
FEEDBACK_INSEPCT_CONFIRM,피드백검사확인,피드백검사확인,,,,N,,N
FEEDBACK_INSPECT_DETAIL,피드백검사상세,피드백검사상세,,,,N,,N
FEEDBACK_INVENTORY_REPORT,피드백재고리포트,피드백재고리포트,,,,N,,N
FEEDBACK_INVENTOTY_QUERY,피드백재고조회,피드백재고조회,,,,N,,N
FEEDBACK_ISSUE,피드백제품출고,피드백제품출고,,,,N,,N
FEEDBACK_ISSUE_HISTORY_LIST,제품출고이력,제품출고이력,,,,N,,N
FEEDBACK_ISSUE_LIST,제품출고목록,제품출고목록,,,,N,,N
FEEDBACK_MATERIAL_GROUP_ISSUE_MASTER,피드백자재그룹출고,피드백자재그룹출고,,,,N,,N
FEEDBACK_MATERIAL_ISSUE,피드백자재출고,피드백자재출고,,,,N,,N
FEEDBACK_MATERIAL_ISSUE_CANCEL_LIST,제품출고관리목록,제품출고관리목록,,,,N,,N
FEEDBACK_MATERIAL_ISSUE_CANCEL_MASTER,피드백자재출고취소,피드백자재출고취소,,,,N,,N
FEEDBACK_MATERIAL_ISSUE_LIST,제품출고관리목록,제품출고관리목록,,,,N,,N
FEEDBACK_MATERIAL_ISSUE_RETURN_LIST,제품반품재고목록,제품반품재고목록,,,,N,,N
FEEDBACK_MATERIAL_ISSUE_RETURN_MASTER,피드백자재출고반품,피드백자재출고반품,,,,N,,N
FEEDBACK_PLAANING,피트백계획,피트백계획,,,,N,,N
FEEDBACK_PRODUCT_CURRENT_INVENTORY_LIST,피드백제품현재고리스트,피드백제품현재고리스트,,,,N,,N
FEEDBACK_PRODUCT_CURRENT_INVENTORY_MASTER,피드백제품현재고관리,피드백제품현재고관리,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_CHECK,피드백제품재고조사,피드백제품재고조사,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_CHECK_LIST,반품재고검사리스트,반품재고검사리스트,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_CHECK_REPORT,제품반품재고건사리포트,제품반품재고건사리포트,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_CLOSE,피드백제품재고마감,피드백제품재고마감,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_CLOSE_REPORT,피드백제품재고마감리포트,피드백제품재고마감리포트,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_LIST,피드백제품재고리스트,피드백제품재고리스트,,,,N,,N
FEEDBACK_PRODUCT_INVENTORY_QUERY,피드백제품재고조회,피드백제품재고조회,,,,N,,N
FEEDBACK_PRODUCT_ISSUE_CANCEL_MASTER,피드백제품출고취소,피드백제품출고취소,,,,N,,N
FEEDBACK_PRODUCT_ISSUE_LIST,피드백제품출고리스트,피드백제품출고리스트,,,,N,,N
FEEDBACK_PRODUCT_ISSUE_MASTER,피드백제품출고,피드백제품출고,,,,N,,N
FEEDBACK_PRODUCT_ORDER_LIST,피드백제품주문리스트,피드백제품주문리스트,,,,N,,N
FEEDBACK_PRODUCT_OTHER_SHIPPING_MASTER,피드백제품기타판매,피드백제품기타판매,,,,N,,N
FEEDBACK_PRODUCT_RECEIPT_CANCEL_LIST,피드백제품입고취소리스트,제품반품수리입고목록,,,,N,,N
FEEDBACK_PRODUCT_RECEIPT_CANCEL_MASTER,피드백제품입고취소,피드백제품입고취소,,,,N,,N
FEEDBACK_PRODUCT_RECEIPT_HISTORY,피드백제품실적입고이력,제품반품수리이력,,,,N,,N
FEEDBACK_PRODUCT_RECEIPT_LIST,피드백제품입고리스트,피드백제품입고리스트,,,,N,,N
FEEDBACK_PRODUCT_RECEIPT_MASTER,피드백제품입고관리,피드백제품입고관리,,,,N,,N
FEEDBACK_PRODUCT_RESULT_LIST,피드백제품실적리스트,피드백제품실적리스트,,,,N,,N
FEEDBACK_PRODUCT_RESULT_RECEIPT_CANCEL_LIST,제품반품수리입고목록,제품반품수리입고목록,,,,N,,N
FEEDBACK_PRODUCT_RESULT_RECEIPT_MASTER,피드백제품실적입고관리,피드백제품실적입고관리,,,,N,,N
FEEDBACK_PRODUCT_SHIPPING_LIST,피드백제품출하리스트,피드백제품출하리스트,,,,N,,N
FEEDBACK_PRODUCT_SHIPPING_PLAN_MASTER,피드백제품출하계획,피드백제품출하계획,,,,N,,N
FEEDBACK_PRODUCT_SHIPPING_REQUEST_LIST,피드백제품출하신청리스트,피드백제품출하신청리스트,,,,N,,N
FEEDBACK_PRODUCT_SHIPPING_REQUEST_MASTER,피드백제품출하신청,피드백제품출하신청,,,,N,,N
FEEDBACK_RECEIPT,피드백제품입고,피드백제품입고,,,,N,,N
FEEDBACK_REWORK_PLAN,반품재작업계획,반품재작업계획,,,,N,,N
FEEDBACK_REWORK_PLAN_LIST,피드백재작업계획,피드백재작업계획,,,,N,,N
FEEDBACK_REWORK_RESULT_LIST,피드백재작업실적,피드백재작업실적,,,,N,,N
FEEDBACK_REWORK_WORK_ORDER_LIST,반품재작업지시목록,반품재작업지시목록,,,,N,,N
FEEDBACK_SHIPPING_HISTORY,피드백판매이력,피드백판매이력,,,,N,,N
FEEDBACK_SHIPPING_LIST,피드백판매리스트,피드백판매리스트,,,,N,,N
FEEDER,피더,피더,,,,N,,N
FEEDER_ADJUST,피터조정(바코드),피터조정(바코드) (코드 값),,,,Y,,N
FEEDER_ADJUST_LIST,피더교정리스트,피더교정리스트,,,,N,,N
FEEDER_BARCODE,피더바코드,피더바코드 (코드 값),,,,Y,,N
FEEDER_CLAMP_STATUS,Feeder Clamp Status,Feeder Clamp Status,,,,Y,,N
FEEDER_CODE,피더코드,피더코드 (코드 값),,,,Y,,N
FEEDER_DETAIL_LIST,피더명세리스트,피더명세리스트,,,,N,,N
FEEDER_IMAGE_EXISTS_YN,피더이미지,피더이미지,,,,Y,,N
FEEDER_IMAGE_FILE_NAME,Feeder Image File Name,Feeder Image File Name,,,,N,,N
FEEDER_LAYOUT,피더레이아웃,피더레이아웃,,,,N,,N
FEEDER_LAYOUT_BOM,피더레이아웃(BOM),피더레이아웃(BOM),,,,N,,N
FEEDER_LAYOUT_COMMENTS,Feeder Layout Comments,Feeder Layout Comments,,,,N,,N
FEEDER_LAYOUT_LIST,피더레이아웃(리스트),피더레이아웃(리스트),,,,N,,N
FEEDER_LAYOUT_NAME,피더레이아웃명,피더레이아웃명,,,,N,,N
FEEDER_LAYOUT_PLAN,피더레이아웃,피더레이아웃,,,,N,,N
FEEDER_LIST,피더리스트,피더리스트,,,,N,,N
FEEDER_LOT_NO,피더롯트번호,피더롯트번호,,,,N,,N
FEEDER_LRAXIS,Feeder Lraxis,Feeder Lraxis,,,,N,,N
FEEDER_MASTER,피더관리,피더관리,,,,N,,N
FEEDER_MODEL_NAME,피더모델명,피더모델명,,,,N,,N
FEEDER_NAME,피더명,피더명,,,,N,,N
FEEDER_OUT,회수처리,회수처리,,,,N,,N
FEEDER_REMAIN_QTY,피더잔량,피더잔량 (수량),,,EA,N,"SUM,AVG",N
FEEDER_REPAIR_CHANGE_REQUEST_LIST,Feeder 수리변경요청리스트,Feeder 수리변경요청리스트,,,,N,,N
FEEDER_REPAIR_COMMENTS,피터수리설명,피터수리설명,,,,N,,N
FEEDER_REPAIR_HISTORY,수리이력리스트,수리이력리스트,,,,N,,N
FEEDER_REPAIR_MASTER,피더수리관리,피더수리관리,,,,N,,N
FEEDER_REPAIR_REQUEST_MASTER,피더수리신청,피더수리신청,,,,N,,N
FEEDER_REQUEST_WAIT_LIST,수리대기리스트,수리대기리스트,,,,N,,N
FEEDER_SHAFT,축,축,,,,N,,N
FEEDER_SHAFT_STATUS,Feeder Shaft Status,Feeder Shaft Status,,,,Y,,N
FEEDER_SIZE,피더사이즈,피더사이즈,,,,N,,N
FEEDER_SPEC,피더규격,피더규격,,,,N,,N
FEEDER_STATUS,피더상태,피더상태,,,,Y,,N
FEEDER_STATUS_MONITORING,피더상태모니터링,피더상태모니터링,,,,Y,,N
FEEDER_TYPE,피더유형,피더유형,,,,Y,,N
FEEDER_ZAXIS,Feeder Zaxis,Feeder Zaxis,,,,N,,N
FEEDING_COUNT,장착횟수,장착횟수,,,,N,"SUM,AVG",N
FEEDING_DATE,릴장착일자,릴장착일자 (날짜),,,,N,"MIN,MAX",N
FEEDING_END_DATE,장착완료일자,장착완료일자 (날짜),,,,N,"MIN,MAX",N
FEEDING_GROUP_NO,피딩그룹번호,피딩그룹번호,,,,N,,N
FEEDING_MODEL,장착모델,장착모델,,,,N,,N
FEEDING_QTY,장착수량,장착수량 (수량),,,EA,N,"SUM,AVG",N
FEEDING_YN,장착유무,장착유무,,,,Y,,N
FEED_BACK_INSPECT_HISTORY,피드백품질검사이력,피드백품질검사이력,,,,N,,N
FEED_BACK_INSPECT_LIST,피드백품질검사리스트,피드백품질검사리스트,,,,N,,N
FF,Ff,Ff,,,,N,,N
FG,Fg,Fg,,,,N,,N
FG_PALLETIZING,팔레트구성,팔레트구성,,,,N,,N
FG_RECEIPT,제품입고,제품입고,,,,N,,N
FG_SHIPPING,출하처리,출하처리,,,,N,,N
FG_STOCK_DEAD_STOCK,제품재고(불용),제품재고(불용),,,,N,,N
FG_STOCK_LIST,제품재고,제품재고,,,,N,,N
FG_STOCK_MARKING_PASSED,제품재고(마킹후대기),제품재고(마킹후대기),,,,N,,N
FG_STOCK_MODEL,제품재고(모델),제품재고(모델),,,,N,,N
FH,Fh,Fh,,,,N,,N
FI,Fi,Fi,,,,N,,N
FID,Fid,Fid,,,,N,,N
FILE,화일,화일,,,,N,,N
FILE1,File1,File1,,,,N,,N
FILE2,File2,File2,,,,N,,N
FILE3,File3,File3,,,,N,,N
FILENAME,파일명,파일명,,,,N,,N
FILE_CRC,File Crc,File Crc,,,,N,,N
FILE_DELETE,파일삭제,파일삭제,,,,N,,N
FILE_FORMAT,파일포맷,파일포맷,,,,N,,N
FILE_NAME,파일명,파일명,,,,N,,N
FILE_UPLOAD,파일올리기,파일올리기,,,,N,,N
FILE_VIEW,조회,조회,,,,N,,N
FILTER,걸러내기,걸러내기,,,,N,,N
FILTER_CTRL_N,걸러내기	Ctrl+N,걸러내기	Ctrl+N,,,,N,,N
FILTER_STRING,검색어,검색어,,,,N,,N
FILTER_TEXT,필터문자,필터문자,,,,N,,N
FINAL_DESTINATION,최종목적지,최종목적지,,,,N,,N
FINAL_INSPECT_DATE,최종검사일자,최종검사일자 (날짜),,,,N,"MIN,MAX",N
FINAL_INSPECT_FLAG,검사구분,검사구분,,,,Y,,N
FINANCE_DIV,회계구분,회계구분,,,,Y,,N
FIND,찾기,찾기,,,,N,,N
FIND_CTRL_F,찾기...	Ctrl+F,찾기...	Ctrl+F,,,,N,,N
FIND_MENU_LANGUAGE_SOURCE_ALT_F11,메뉴언어변환대상찾기	Alt+F11,메뉴언어변환대상찾기	Alt+F11,,,,N,,N
FIND_WINDOW_LANGUAGE_SOURCE_ALT_F10,윈도우언어변환대상찾기	Alt+F10,윈도우언어변환대상찾기	Alt+F10,,,,N,,N
FINISH_GOODS_RECV,제품입고,제품입고,,,,N,,N
FIRSTPAGE,처음페이지,처음페이지,,,,N,,N
FIRST_EXCHANGE_RATE,월초환율사용,월초환율사용,,,%,N,AVG,N
FIRST_GROUP,대그룹,대그룹,,,,N,,N
FIRST_LAST,처음 / 마지막,처음 / 마지막,,,,N,,N
FIRST_LINE_INPUT_DATE,라인투입일자,라인투입일자 (날짜),,,,N,"MIN,MAX",N
FIRST_MARKING,최초마킹시간,최초마킹시간,,,,N,,N
FIRST_MARKING_DATE,최초마킹시간,최초마킹시간 (날짜),,,,N,"MIN,MAX",N
FIRST_PAGE,처음페이지,처음페이지,,,,N,,N
FIRST_PRODUCT_DATE,최초생산일자,최초생산일자 (날짜),,,,N,"MIN,MAX",N
FIXED_ASSEMBLY_PLAN_MASTER,반제품생산계획,반제품생산계획,,,,N,,N
FIXED_ASSEMBLY_PLAN_REPORT,반제품생산계획리포트,반제품생산계획리포트,,,,N,,N
FIXED_MACHINE_PLAN_MASTER,설비생산계획관리,설비생산계획관리,,,,N,,N
FIXED_PLAN_WORKSTAGE_TRANSLATE,양산제품공정이동,양산제품공정이동,,,,N,,N
FIXED_PRICE,고정단가,고정단가,,,KRW,N,,N
FIXED_PRODUCT_PLAN_REPORT,제품생산계획리포트,제품생산계획리포트,,,,N,,N
FIXED_PRORUCT_PLAN_MASTER,제품생산계획,제품생산계획,,,,N,,N
FIXED_RATE,고정비율,고정비율,,,%,N,AVG,N
FIXTURE_BARCODE,픽스쳐바코드,픽스쳐바코드 (코드 값),,,,Y,,N
FIXTURE_CODE,픽스쳐코드,픽스쳐코드 (코드 값),,,,Y,,N
FIXTURE_JIG_BARCODE_SCAN,픽스처바코드스캔,픽스처바코드스캔 (코드 값),,,,Y,,N
FIXTURE_LOT_NO,픽스쳐롯트번호,픽스쳐롯트번호,,,,N,,N
FIXTURE_MASTER,픽스쳐관리,픽스쳐관리,,,,N,,N
FIXTURE_NAME,픽스쳐명,픽스쳐명,,,,N,,N
FIX_PICKUP_OFFSET_X,Fix Pickup Offset X,Fix Pickup Offset X,,,,N,,N
FIX_PICKUP_OFFSET_Y,Fix Pickup Offset Y,Fix Pickup Offset Y,,,,N,,N
FIX_PICKUP_OFFSET_Z,Fix Pickup Offset Z,Fix Pickup Offset Z,,,,N,,N
FLASH,FLASH,FLASH,,,,N,,N
FOLDER,폴더,폴더,,,,N,,N
FOLDER_LIST,폴더리스트,폴더리스트,,,,N,,N
FOLDER_MASTER,폴더관리,폴더관리,,,,N,,N
FOLDER_NAME,폴더명,폴더명,,,,N,,N
FOLDER_OWNER_ID,폴더소유자,폴더소유자,,,,N,,N
FOLDER_STATUS,폴더상태,폴더상태,,,,Y,,N
FONT,폰트크기,폰트크기,,,,N,,N
FONTFACE,폰트유형,폰트유형,,,,Y,,N
FONT_SIZE,폰트크기,폰트크기,,,,N,,N
FOOTER_BACK_COLOR,바닥글배경색,바닥글배경색,,,,N,,N
FOOTER_DETAIL,바닥글,바닥글,,,,N,,N
FOOTER_TEXT_COLOR,바닥글문자색상,바닥글문자색상,,,,N,,N
FORCE_DELETE,강제삭제,강제삭제,,,,N,,N
FORCE_NG,강제불량처리,강제불량처리,,,,N,,N
FORCE_PASS,강제통과,강제통과,,,,N,,N
FORCE_PASS_BY,강제처리자,강제처리자,,,,N,,N
FORCE_PASS_DATE,강제처리일자,강제처리일자 (날짜),,,,N,"MIN,MAX",N
FORCE_PASS_MESSAGE,강제처리메세지,강제처리메세지,,,,N,,N
FORCE_RETURN,강제반품,강제반품,,,,N,,N
FORECAST,주문예정,주문예정,,,,N,,N
FOREGIN,외화,외화,,,,N,,N
FOREIGN,외화,외화,,,,N,,N
FOREIGN_EXPENSE_COST_AMT,외화도입비용,외화도입비용 (금액),,,KRW,N,"SUM,AVG",N
FOREIGN_RECEIPT_AMT,외화입고금액,외화입고금액 (금액),,,KRW,N,"SUM,AVG",N
FOREIGN_RECEIPT_AMT_SUMMARY,외화입고금액합계,외화입고금액합계 (금액),,,KRW,N,"SUM,AVG",N
FOREIGN_SALE_CURRENCY,외화판매통화,외화판매통화,,,,N,,N
FOREIGN_SALE_PRICE,외화판매단가,외화판매단가,,,KRW,N,,N
FOREIGN_SHIPPING_AMT,판매외화금액,판매외화금액 (금액),,,KRW,N,"SUM,AVG",N
FORIEGN_SALE_AMT,외화판매단가,외화판매단가 (금액),,,KRW,N,"SUM,AVG",N
FORM,양식,양식,,,,N,,N
FORMAT_UNMATCH,바코드규격오류,바코드규격오류 (코드 값),,,,Y,,N
FORM_DESIGN,양식디자인,양식디자인,,,,N,,N
FORM_MANAGE,양식관리,양식관리,,,,N,,N
FORM_MASTER,양식관리,양식관리,,,,N,,N
FORM_QUERY,양식조회,양식조회,,,,N,,N
FORM_SAVE,양식저장,양식저장,,,,N,,N
FORM_TYPE,폼형태,폼형태,,,,Y,,N
FOUND_DATE,창립일자,창립일자 (날짜),,,,N,"MIN,MAX",N
FPCB_WEEK,FPCB 주차,FPCB 주차,,,,N,,N
FQC,피드백품질검사,피드백품질검사,,,,N,,N
FQC_CANCEL_MASTER,피드백품질검사취소,피드백품질검사취소,,,,N,,N
FQC_DIVISION,피드백검사구분,피드백검사구분,,,,Y,,N
FQC_INSPECT_HANDLING,피드백검사후처리,피드백검사후처리,,,,N,,N
FQC_INSPECT_NO,피드백품질검사번호,피드백품질검사번호,,,,N,,N
FQC_INSPECT_QTY,피드백품질검사수량,피드백품질검사수량 (수량),,,EA,N,"SUM,AVG",N
FQC_INSPECT_RESULT,피드백품질검사결과,피드백품질검사결과,,,,N,,N
FQC_INSPECT_RESULT_REPORT,피드백검사결과리포트,피드백검사결과리포트,,,,N,,N
FQC_MASTER,피드백품질검사,피드백품질검사,,,,N,,N
FQC_REQUEST_HSITORY,검사신청리스트,검사신청리스트,,,,N,,N
FQC_REQUEST_LIST,피드백검사신청리스트,피드백검사신청리스트,,,,N,,N
FQC_REQUEST_REPORT,반품재검사리포트,반품재검사리포트,,,,N,,N
FQC_REQUEST_SELECT_PRODUCT_MASTER,피드백품질검사신청,피드백품질검사신청,,,,N,,N
FQC_STATUS,피드백검사상태,피드백검사상태,,,,Y,,N
FREE,무상가공,무상가공,,,,N,,N
FREEZER_IN_TEMP,냉장고 온도,냉장고 온도,,,,N,,N
FREE_INVENTORY,무상출고금액,무상출고금액 (금액),,,,N,,N
FREE_INVENTORY_ADJUST,무상재고조정,무상재고조정,,,,N,,N
FREE_INVENTORY_CLOSE,자재무상외주가공재고마감,자재무상외주가공재고마감,,,,N,,N
FREE_INVENTORY_CLOSE_REPORT,무상재고마감리포트,무상재고마감리포트,,,,N,,N
FREE_INVENTORY_QTY,무상재고수량,무상재고수량 (수량),,,EA,N,"SUM,AVG",N
FREE_INVENTORY_QUERY,자재무상외주가공재고조회,자재무상외주가공재고조회,,,,N,,N
FREE_INVENTORY_REPORT,무상재고리포트,무상재고리포트,,,,N,,N
FREE_ISSUE_AMT,무상출고금액,무상출고금액 (금액),,,KRW,N,"SUM,AVG",N
FREE_ISSUE_DATE,무상출고일자,무상출고일자 (날짜),,,,N,"MIN,MAX",N
FREE_ISSUE_HISTORY_LIST,무상출고이력리스트,무상출고이력리스트,,,,N,,N
FREE_ISSUE_LIST,무상출고리스트,무상출고리스트,,,,N,,N
FREE_OTHER_ISSUE_MASTER,무상기타출고,무상기타출고,,,,N,,N
FREE_RECEIPT_DIV,무상입고구분,무상입고구분,,,,Y,,N
FREE_RECEIPT_HISTORY,무상위탁가공입고이력,무상위탁가공입고이력,,,,N,,N
FREE_RECEIPT_ISSUE_REPORT,무상입출고리포트,무상입출고리포트,,,,N,,N
FREE_RECEIPT_LIST,무상입고리스트,무상입고리스트,,,,N,,N
